Year,Product Name,Profit,Loss,Total Sale,Total Manufacturing,Remaining Products,Total No of Workers,Salary of Workers,Raw Material Cost,Production Cost
2022,Lehenga,75197,0.0,150394,75197,118,137,685000,37742,25188
2023,Lehenga,69849,0.0,139698,69849,131,191,955000,35519,16679
2022,Shirt,0,37501.0,71427,71427,124,186,930000,15085,11409
2023,Lehenga,0,38014.0,65158,65158,119,119,595000,31546,29770
2021,Kurta,41258,0.0,82516,41258,62,196,980000,36361,14709
2020,Lehenga,82355,0.0,164710,82355,129,101,505000,35422,10417
2023,Kurta,0,18298.0,76440,76440,54,253,1265000,19673,19675
2023,Shirt,87784,0.0,175568,87784,140,101,505000,32022,26753
2023,Dupatta,91728,0.0,183456,91728,51,294,1470000,29499,28436
2023,Pants,47410,0.0,94820,47410,43,141,705000,41804,26492
2020,Kurta,29895,0.0,59790,29895,74,139,695000,32041,11915
2020,Dupatta,91942,0.0,183884,91942,134,236,1180000,11386,26566
2021,Dupatta,53924,0.0,107848,53924,100,229,1145000,15240,23942
2020,Kurta,90831,0.0,181662,90831,66,255,1275000,24832,29747
2023,Shirt,0,10201.0,65627,65627,135,102,510000,20397,12887
2021,Saree,48038,0.0,96076,48038,72,115,575000,19472,19389
2021,Dupatta,29136,0.0,58272,29136,52,231,1155000,44366,18755
2021,Dupatta,33213,0.0,66426,33213,76,122,610000,24606,22001
2023,Shirt,97608,0.0,195216,97608,83,201,1005000,15236,10643
2022,Shirt,47431,0.0,94862,47431,41,176,880000,13859,11290
2023,Lehenga,62290,0.0,124580,62290,77,233,1165000,32421,28901
2020,Shirt,87539,0.0,175078,87539,76,154,770000,31681,13176
2020,Dupatta,62747,0.0,125494,62747,98,235,1175000,28548,24513
2023,Kurta,95974,0.0,191948,95974,108,172,860000,28083,17549
2023,Saree,99763,0.0,199526,99763,57,197,985000,44546,13184
2021,Lehenga,0,17956.0,88797,88797,87,180,900000,25524,22257
2023,Kurta,92994,0.0,185988,92994,120,213,1065000,27132,10122
2021,Saree,89015,0.0,178030,89015,105,291,1455000,49066,26471
2020,Saree,34887,0.0,69774,34887,88,166,830000,41314,22824
2021,Saree,20051,0.0,40102,20051,145,140,700000,46564,10541
2023,Pants,87695,0.0,175390,87695,97,139,695000,34562,18171
2020,Kurta,89926,0.0,179852,89926,74,202,1010000,34288,14047
2022,Lehenga,48491,0.0,96982,48491,117,254,1270000,20473,21849
2021,Lehenga,0,17385.0,73202,73202,115,138,690000,46190,22254
2020,Saree,54880,0.0,109760,54880,97,152,760000,12209,19083
2021,Kurta,79965,0.0,159930,79965,136,139,695000,42189,16026
2020,Pants,67361,0.0,134722,67361,46,151,755000,23400,19800
2020,Saree,0,16007.0,64341,64341,142,136,680000,45595,14515
2021,Shirt,91156,0.0,182312,91156,148,166,830000,40968,24034
2022,Lehenga,89290,0.0,178580,89290,48,246,1230000,34756,27075
2020,Dupatta,36593,0.0,73186,36593,108,261,1305000,35746,14612
2020,Saree,36167,0.0,72334,36167,43,184,920000,42374,22107
2020,Shirt,0,44562.0,52094,52094,71,165,825000,29127,11279
2022,Lehenga,0,11408.0,69314,69314,44,237,1185000,15896,22941
2022,Pants,0,10916.0,93587,93587,95,151,755000,41000,10915
2023,Kurta,28691,0.0,57382,28691,95,269,1345000,40261,21795
2021,Lehenga,0,17778.0,74829,74829,83,287,1435000,27519,20155
2022,Kurta,56308,0.0,112616,56308,111,101,505000,28094,17155
2021,Kurta,84079,0.0,168158,84079,52,228,1140000,31170,27688
2023,Pants,85524,0.0,171048,85524,43,277,1385000,33578,24504
2021,Pants,80466,0.0,160932,80466,91,263,1315000,13503,25725
2022,Saree,29327,0.0,58654,29327,114,196,980000,38526,21646
2021,Saree,48520,0.0,97040,48520,54,121,605000,33402,22612
2022,Lehenga,63308,0.0,126616,63308,149,212,1060000,17629,27640
2021,Pants,36533,0.0,73066,36533,121,181,905000,32533,29201
2022,Shirt,64488,0.0,128976,64488,123,263,1315000,33230,26411
2022,Lehenga,87160,0.0,174320,87160,40,220,1100000,42752,16454
2021,Dupatta,60429,0.0,120858,60429,104,102,510000,13058,16011
2023,Kurta,71726,0.0,143452,71726,50,271,1355000,31009,11396
2020,Kurta,93065,0.0,186130,93065,132,217,1085000,36255,22043
2023,Saree,40653,0.0,81306,40653,100,243,1215000,39623,11067
2021,Shirt,0,16346.0,53520,53520,132,238,1190000,18421,18202
2023,Pants,33654,0.0,67308,33654,127,109,545000,15625,23074
2022,Pants,22108,0.0,44216,22108,123,278,1390000,36301,24139
2020,Saree,89483,0.0,178966,89483,133,269,1345000,31171,13783
2021,Dupatta,27899,0.0,55798,27899,102,124,620000,24031,22486
2021,Lehenga,0,45934.0,99210,99210,77,219,1095000,11680,18090
2021,Lehenga,57682,0.0,115364,57682,108,105,525000,32686,17181
2020,Shirt,87799,0.0,175598,87799,84,209,1045000,42696,26351
2022,Saree,0,26448.0,82136,82136,113,271,1355000,33208,16620
2021,Saree,49295,0.0,98590,49295,109,107,535000,24630,23019
2023,Dupatta,86113,0.0,172226,86113,107,261,1305000,12984,15877
2021,Lehenga,0,46418.0,68991,68991,43,140,700000,11823,11921
2021,Saree,0,24715.0,55110,55110,110,209,1045000,28712,14019
2021,Pants,50066,0.0,100132,50066,87,100,500000,23748,20334
2021,Shirt,28945,0.0,57890,28945,136,230,1150000,42672,18459
2022,Lehenga,0,49166.0,96270,96270,48,151,755000,19204,15084
2023,Dupatta,69874,0.0,139748,69874,129,201,1005000,25606,26477
2022,Shirt,0,44783.0,91224,91224,86,176,880000,47979,18489
2023,Kurta,88248,0.0,176496,88248,144,270,1350000,12894,18704
2021,Pants,0,35897.0,84475,84475,124,146,730000,29079,25721
2020,Dupatta,69635,0.0,139270,69635,99,213,1065000,46864,27292
2022,Shirt,0,46792.0,96637,96637,91,182,910000,15410,12253
2020,Saree,92629,0.0,185258,92629,125,118,590000,44031,28409
2022,Kurta,33156,0.0,66312,33156,72,169,845000,49392,23504
2021,Dupatta,75618,0.0,151236,75618,97,146,730000,37919,16181
2022,Saree,0,32698.0,68677,68677,136,216,1080000,16797,22735
2021,Pants,33785,0.0,67570,33785,87,177,885000,27231,10819
2022,Kurta,68359,0.0,136718,68359,44,104,520000,14884,29948
2021,Lehenga,0,18843.0,94247,94247,124,163,815000,28745,24587
2021,Saree,0,41551.0,85252,85252,66,206,1030000,44954,26207
2023,Shirt,0,44155.0,82583,82583,80,272,1360000,26881,13543
2021,Dupatta,77230,0.0,154460,77230,40,291,1455000,42070,16635
2023,Kurta,52799,0.0,105598,52799,90,272,1360000,44936,21754
2021,Saree,31156,0.0,62312,31156,55,135,675000,42135,10666
2020,Lehenga,30304,0.0,60608,30304,138,236,1180000,49376,12145
2021,Dupatta,60645,0.0,121290,60645,139,250,1250000,17133,15820
2020,Dupatta,58938,0.0,117876,58938,147,259,1295000,49821,10258
2020,Saree,76982,0.0,153964,76982,71,272,1360000,39872,20320
2021,Lehenga,97614,0.0,195228,97614,132,255,1275000,45179,22157
2020,Pants,22315,0.0,44630,22315,142,279,1395000,36097,13533
2023,Pants,0,37442.0,60715,60715,86,110,550000,38832,23146
2022,Kurta,38312,0.0,76624,38312,62,246,1230000,27047,16502
2021,Saree,41395,0.0,82790,41395,54,163,815000,43734,23406
2020,Kurta,60301,0.0,120602,60301,65,164,820000,18741,25646
2021,Pants,66972,0.0,133944,66972,76,172,860000,14842,15689
2023,Dupatta,83294,0.0,166588,83294,128,156,780000,27276,19373
2021,Kurta,68225,0.0,136450,68225,94,165,825000,12433,28666
2021,Lehenga,42854,0.0,85708,42854,41,231,1155000,35229,11874
2020,Shirt,90780,0.0,181560,90780,115,256,1280000,32411,10956
2023,Pants,50929,0.0,101858,50929,58,103,515000,26720,15531
2022,Pants,77103,0.0,154206,77103,71,223,1115000,39261,26172
2022,Lehenga,0,36696.0,69839,69839,126,228,1140000,43202,14489
2020,Kurta,64590,0.0,129180,64590,108,191,955000,27655,12057
2021,Saree,92554,0.0,185108,92554,94,117,585000,39739,25870
2020,Dupatta,0,31563.0,83645,83645,128,240,1200000,47350,28761
2020,Shirt,20973,0.0,41946,20973,138,169,845000,20023,22123
2020,Saree,78786,0.0,157572,78786,95,276,1380000,49611,21531
2021,Saree,57097,0.0,114194,57097,68,274,1370000,47957,26913
2023,Lehenga,54245,0.0,108490,54245,141,202,1010000,11767,25259
2020,Kurta,85211,0.0,170422,85211,148,185,925000,43572,29946
2021,Pants,74841,0.0,149682,74841,123,129,645000,20184,20982
2023,Pants,0,32982.0,93664,93664,75,254,1270000,34249,26647
2020,Lehenga,91980,0.0,183960,91980,110,299,1495000,31162,10477
2022,Kurta,69153,0.0,138306,69153,125,206,1030000,13180,18547
2023,Lehenga,0,32863.0,58738,58738,121,255,1275000,41269,21522
2020,Pants,25972,0.0,51944,25972,92,229,1145000,45079,14172
2023,Saree,0,14763.0,85230,85230,124,119,595000,18720,23141
2023,Dupatta,0,37771.0,82559,82559,125,177,885000,28769,28327
2023,Kurta,0,42198.0,87261,87261,78,251,1255000,19780,28444
2023,Shirt,84366,0.0,168732,84366,115,176,880000,42575,28098
2023,Shirt,30931,0.0,61862,30931,50,171,855000,28028,24139
2023,Saree,27702,0.0,55404,27702,115,271,1355000,44360,18860
2020,Lehenga,41540,0.0,83080,41540,129,248,1240000,10077,29983
2022,Lehenga,77450,0.0,154900,77450,69,249,1245000,15658,29510
2021,Pants,85252,0.0,170504,85252,118,172,860000,38770,17501
2023,Saree,66904,0.0,133808,66904,111,285,1425000,33336,24523
2021,Pants,0,30493.0,94538,94538,146,205,1025000,27722,14776
2020,Pants,51000,0.0,102000,51000,92,227,1135000,40541,11743
2023,Shirt,0,15535.0,81896,81896,121,206,1030000,31692,15532
2022,Pants,0,42519.0,88903,88903,113,110,550000,21215,21921
2021,Pants,78855,0.0,157710,78855,47,179,895000,32832,26663
2023,Shirt,20018,0.0,40036,20018,141,280,1400000,47739,23072
2020,Lehenga,20858,0.0,41716,20858,138,108,540000,24691,29414
2022,Kurta,45992,0.0,91984,45992,59,294,1470000,37396,22404
2021,Dupatta,52580,0.0,105160,52580,51,199,995000,42223,27780
2021,Pants,90916,0.0,181832,90916,106,151,755000,46693,21573
2023,Kurta,55800,0.0,111600,55800,123,214,1070000,34298,22458
2022,Shirt,78770,0.0,157540,78770,89,240,1200000,44855,12773
2022,Kurta,74941,0.0,149882,74941,51,228,1140000,18870,12770
2022,Dupatta,57487,0.0,114974,57487,93,271,1355000,34173,13734
2022,Kurta,32943,0.0,65886,32943,127,174,870000,18421,20479
2020,Kurta,81457,0.0,162914,81457,119,251,1255000,41704,21896
2022,Kurta,38836,0.0,77672,38836,93,232,1160000,45596,26086
2021,Kurta,31394,0.0,62788,31394,113,293,1465000,12312,27191
2021,Saree,0,22020.0,74365,74365,58,247,1235000,48410,28184
2020,Pants,45280,0.0,90560,45280,144,291,1455000,37908,19367
2021,Shirt,97318,0.0,194636,97318,53,242,1210000,34482,26203
2021,Dupatta,21159,0.0,42318,21159,91,167,835000,34261,18267
2022,Shirt,90162,0.0,180324,90162,117,153,765000,22369,27119
2021,Saree,0,39745.0,94591,94591,61,110,550000,11660,12689
2020,Saree,97166,0.0,194332,97166,43,250,1250000,42997,21077
2022,Saree,72712,0.0,145424,72712,98,228,1140000,37269,12307
2023,Pants,67656,0.0,135312,67656,73,269,1345000,36197,25052
2022,Saree,26589,0.0,53178,26589,103,146,730000,27962,27533
2020,Kurta,68241,0.0,136482,68241,57,214,1070000,32413,26931
2022,Shirt,43233,0.0,86466,43233,137,295,1475000,30171,21816
2022,Lehenga,55011,0.0,110022,55011,121,137,685000,10280,23966
2020,Dupatta,28177,0.0,56354,28177,143,229,1145000,28899,13817
2022,Saree,0,40906.0,68599,68599,70,144,720000,39201,26797
2020,Shirt,81351,0.0,162702,81351,145,254,1270000,45223,13811
2020,Saree,0,45896.0,98817,98817,123,160,800000,24014,10702
2023,Pants,0,31250.0,72331,72331,139,181,905000,29470,18963
2021,Saree,43508,0.0,87016,43508,81,110,550000,23313,27909
2021,Saree,74933,0.0,149866,74933,113,296,1480000,48819,29808
2022,Saree,88772,0.0,177544,88772,42,256,1280000,47014,23793
2022,Saree,0,47853.0,81522,81522,124,124,620000,40623,29008
2023,Dupatta,42282,0.0,84564,42282,139,177,885000,42140,11562
2023,Shirt,61003,0.0,122006,61003,94,281,1405000,23054,29387
2023,Pants,94216,0.0,188432,94216,49,275,1375000,42781,21194
2020,Saree,31340,0.0,62680,31340,110,273,1365000,42016,13307
2023,Saree,94684,0.0,189368,94684,61,140,700000,19593,18374
2023,Saree,0,21297.0,74805,74805,62,140,700000,41647,26777
2022,Saree,0,36783.0,79374,79374,115,288,1440000,25606,25325
2023,Kurta,74515,0.0,149030,74515,142,200,1000000,20974,12924
2020,Kurta,0,26257.0,67811,67811,52,238,1190000,23067,28152
2020,Lehenga,72527,0.0,145054,72527,79,271,1355000,42480,14281
2022,Saree,0,48766.0,89055,89055,52,131,655000,15506,18280
2023,Lehenga,71902,0.0,143804,71902,136,148,740000,11098,26469
2023,Dupatta,0,40086.0,99045,99045,134,105,525000,18116,13687
2020,Lehenga,79488,0.0,158976,79488,90,156,780000,23354,25981
2023,Shirt,0,34063.0,68083,68083,103,105,525000,29588,10119
2023,Kurta,56044,0.0,112088,56044,131,146,730000,18622,18279
2023,Kurta,69600,0.0,139200,69600,122,162,810000,10794,19370
2021,Saree,0,39984.0,96610,96610,124,276,1380000,30350,27295
2022,Saree,32836,0.0,65672,32836,135,249,1245000,40775,13365
2021,Dupatta,94525,0.0,189050,94525,129,166,830000,25074,22648
2022,Pants,72648,0.0,145296,72648,52,246,1230000,45279,18116
2020,Dupatta,33740,0.0,67480,33740,68,282,1410000,34399,28966
2023,Shirt,33102,0.0,66204,33102,110,261,1305000,10579,14791
2022,Saree,0,28421.0,62161,62161,86,140,700000,17135,28126
2021,Saree,0,11243.0,64403,64403,65,204,1020000,39274,10734
2023,Dupatta,45221,0.0,90442,45221,109,106,530000,12830,21351
2020,Dupatta,83265,0.0,166530,83265,135,156,780000,39074,10052
2022,Dupatta,20719,0.0,41438,20719,139,115,575000,16169,28121
2022,Kurta,43140,0.0,86280,43140,62,158,790000,37342,24018
2022,Lehenga,75779,0.0,151558,75779,114,265,1325000,34315,13996
2023,Lehenga,21069,0.0,42138,21069,95,236,1180000,22297,28348
2021,Saree,74714,0.0,149428,74714,124,133,665000,19825,14968
2021,Kurta,93285,0.0,186570,93285,58,145,725000,30478,21061
2022,Dupatta,32935,0.0,65870,32935,137,264,1320000,25183,23555
2020,Saree,64035,0.0,128070,64035,89,142,710000,24879,14733
2020,Kurta,47937,0.0,95874,47937,147,146,730000,42863,18904
2021,Shirt,38540,0.0,77080,38540,74,233,1165000,22076,22339
2020,Pants,0,31863.0,56958,56958,88,265,1325000,13510,16127
2021,Kurta,68702,0.0,137404,68702,134,211,1055000,15807,22689
2022,Saree,98283,0.0,196566,98283,85,222,1110000,43382,15842
2021,Lehenga,96041,0.0,192082,96041,132,160,800000,41930,17280
2021,Dupatta,97233,0.0,194466,97233,109,231,1155000,23129,24558
2022,Pants,56907,0.0,113814,56907,139,232,1160000,17204,20209
2020,Shirt,35221,0.0,70442,35221,92,169,845000,17377,16328
2021,Pants,74781,0.0,149562,74781,70,159,795000,17023,14491
2021,Pants,27087,0.0,54174,27087,135,187,935000,24306,20552
2022,Kurta,42789,0.0,85578,42789,143,191,955000,17934,27605
2020,Saree,76023,0.0,152046,76023,123,176,880000,18004,18100
2021,Saree,0,42337.0,75805,75805,61,205,1025000,31946,25430
2022,Pants,22199,0.0,44398,22199,106,283,1415000,19251,14805
2021,Dupatta,67316,0.0,134632,67316,47,181,905000,15634,28996
2023,Saree,72062,0.0,144124,72062,148,286,1430000,20186,19748
2022,Pants,91609,0.0,183218,91609,58,106,530000,36242,23151
2020,Saree,36744,0.0,73488,36744,70,295,1475000,31723,13801
2020,Dupatta,96095,0.0,192190,96095,71,130,650000,17048,16526
2020,Shirt,75517,0.0,151034,75517,118,184,920000,48425,27614
2020,Pants,68865,0.0,137730,68865,94,147,735000,37292,28269
2021,Lehenga,93937,0.0,187874,93937,142,141,705000,10922,13503
2021,Lehenga,97195,0.0,194390,97195,70,189,945000,38606,17672
2020,Pants,0,44421.0,78970,78970,106,129,645000,39329,15559
2020,Kurta,49160,0.0,98320,49160,90,216,1080000,49253,12479
2020,Shirt,73095,0.0,146190,73095,135,225,1125000,21312,15787
2021,Kurta,49272,0.0,98544,49272,113,150,750000,19688,21029
2020,Lehenga,74021,0.0,148042,74021,131,262,1310000,31145,20230
2020,Dupatta,0,34688.0,84591,84591,66,289,1445000,39444,25814
2023,Pants,41179,0.0,82358,41179,87,150,750000,34904,19963
2023,Saree,0,17974.0,60468,60468,149,219,1095000,16699,24458
2020,Lehenga,65311,0.0,130622,65311,143,208,1040000,48123,10700
2022,Shirt,59038,0.0,118076,59038,82,277,1385000,22183,16991
2020,Lehenga,44967,0.0,89934,44967,134,257,1285000,11464,21555
2023,Shirt,48478,0.0,96956,48478,90,246,1230000,24583,19153
2022,Shirt,0,19491.0,61135,61135,137,149,745000,44802,28362
2022,Pants,90624,0.0,181248,90624,108,281,1405000,13590,23979
2020,Shirt,60332,0.0,120664,60332,114,182,910000,33223,14204
2023,Kurta,0,12304.0,74845,74845,110,185,925000,32891,11896
2023,Dupatta,59313,0.0,118626,59313,111,231,1155000,11426,21079
2022,Lehenga,0,39000.0,70155,70155,120,111,555000,44367,11149
2020,Dupatta,65900,0.0,131800,65900,147,242,1210000,25147,13828
2021,Saree,61098,0.0,122196,61098,89,242,1210000,19232,16470
2021,Lehenga,28294,0.0,56588,28294,100,237,1185000,26422,16791
2023,Dupatta,82580,0.0,165160,82580,142,217,1085000,37288,13347
2021,Dupatta,58101,0.0,116202,58101,80,160,800000,29298,22349
2023,Pants,45059,0.0,90118,45059,90,246,1230000,49206,13146
2023,Pants,60626,0.0,121252,60626,117,280,1400000,34614,21889
2023,Saree,40703,0.0,81406,40703,63,299,1495000,35325,16281
2021,Shirt,81417,0.0,162834,81417,69,156,780000,31441,15287
2023,Lehenga,79228,0.0,158456,79228,91,108,540000,29215,16659
2022,Pants,0,33304.0,79491,79491,89,128,640000,41028,12248
2020,Lehenga,0,21498.0,50500,50500,96,106,530000,20601,12149
2020,Saree,53411,0.0,106822,53411,101,299,1495000,14557,29440
2023,Pants,0,22338.0,71990,71990,118,204,1020000,10668,24354
2020,Pants,90089,0.0,180178,90089,92,244,1220000,15350,23733
2021,Shirt,26518,0.0,53036,26518,107,178,890000,29137,25718
2021,Lehenga,58491,0.0,116982,58491,116,243,1215000,15369,20880
2020,Lehenga,27946,0.0,55892,27946,108,298,1490000,14873,23168
2021,Lehenga,20610,0.0,41220,20610,70,205,1025000,36625,12196
2020,Shirt,89838,0.0,179676,89838,115,182,910000,47516,21654
2020,Pants,54311,0.0,108622,54311,69,265,1325000,42949,27133
2020,Saree,61876,0.0,123752,61876,49,188,940000,16145,11046
2023,Lehenga,70333,0.0,140666,70333,133,175,875000,29625,11979
2020,Dupatta,0,13814.0,57939,57939,129,274,1370000,23581,21221
2023,Shirt,61811,0.0,123622,61811,83,109,545000,35552,13601
2020,Kurta,90072,0.0,180144,90072,45,251,1255000,29307,20292
2020,Saree,0,34796.0,71991,71991,66,149,745000,27829,22690
2020,Dupatta,39856,0.0,79712,39856,59,295,1475000,26289,14799
2021,Lehenga,64830,0.0,129660,64830,131,225,1125000,44076,27432
2023,Kurta,65823,0.0,131646,65823,59,142,710000,24190,27145
2023,Saree,94397,0.0,188794,94397,51,264,1320000,18571,12735
2020,Shirt,87078,0.0,174156,87078,148,272,1360000,28239,11401
2020,Kurta,87951,0.0,175902,87951,124,153,765000,41510,17379
2021,Pants,32905,0.0,65810,32905,133,142,710000,18747,25211
2021,Kurta,41601,0.0,83202,41601,88,295,1475000,26492,17792
2021,Dupatta,60955,0.0,121910,60955,91,136,680000,16034,20388
2023,Saree,92179,0.0,184358,92179,49,268,1340000,34236,23114
2023,Dupatta,68435,0.0,136870,68435,44,227,1135000,21392,25735
2023,Dupatta,0,37219.0,96045,96045,103,228,1140000,36891,13148
2020,Lehenga,31246,0.0,62492,31246,97,192,960000,36008,14621
2023,Shirt,22458,0.0,44916,22458,140,115,575000,48488,13006
2022,Kurta,0,39925.0,63789,63789,47,136,680000,22254,18757
2022,Saree,26028,0.0,52056,26028,69,264,1320000,13927,11788
2021,Pants,71901,0.0,143802,71901,56,234,1170000,38041,20191
2023,Shirt,26306,0.0,52612,26306,106,139,695000,12497,16828
2022,Shirt,47678,0.0,95356,47678,60,278,1390000,12976,10945
2021,Saree,32363,0.0,64726,32363,55,163,815000,10740,28426
2023,Shirt,34066,0.0,68132,34066,135,213,1065000,26854,17848
2020,Lehenga,83804,0.0,167608,83804,66,121,605000,21907,18699
2022,Shirt,68544,0.0,137088,68544,45,142,710000,39436,25102
2020,Lehenga,20189,0.0,40378,20189,81,161,805000,34685,14748
2023,Kurta,31752,0.0,63504,31752,55,281,1405000,28646,21237
2022,Kurta,27482,0.0,54964,27482,84,254,1270000,10959,15245
2023,Dupatta,36679,0.0,73358,36679,42,128,640000,11559,15882
2020,Lehenga,20799,0.0,41598,20799,79,115,575000,35692,19720
2022,Pants,29934,0.0,59868,29934,59,238,1190000,35627,14609
2020,Kurta,77558,0.0,155116,77558,143,120,600000,25677,11033
2023,Shirt,79223,0.0,158446,79223,46,236,1180000,14991,14566
2023,Saree,61556,0.0,123112,61556,98,126,630000,38956,17541
2020,Saree,29909,0.0,59818,29909,50,226,1130000,14694,21037
2022,Lehenga,63558,0.0,127116,63558,132,185,925000,14762,18927
2020,Pants,99382,0.0,198764,99382,91,206,1030000,28451,17232
2023,Dupatta,48013,0.0,96026,48013,42,250,1250000,22027,12156
2020,Shirt,42875,0.0,85750,42875,60,150,750000,20100,23353
2023,Lehenga,31408,0.0,62816,31408,92,179,895000,18148,16766
2020,Saree,0,22509.0,69134,69134,135,230,1150000,38721,14123
2022,Lehenga,81684,0.0,163368,81684,69,243,1215000,33740,12610
2022,Shirt,56281,0.0,112562,56281,142,235,1175000,16508,22500
